product_id,product_name,brand,long_description,app_name,image_url,url
2585801874,US Dual Smart Plug WiFi Outlet Extender Smartlife App Remote Control,Goodhd,"
Made of high-quality materials,safe,environmentally friendly,durable.
Perfect price-performance ratio, save you more money.
We will ship it ASAP,when you place the order.
If you have any questions, please feel free to contact us, we will solve it for you immediately.
Every customer can enjoy 30 days refund or replacement for Damaged/Quality Issues.",,https://i5.walmartimages.com/seo/US-Dual-Smart-Plug-WiFi-Outlet-Extender-Smartlife-App-Remote-Control_5236b5e6-c716-41af-8ead-8c4a4f85d89a.8db79e8356b6b4ac1c0fdbf808c196ef.jpeg,https://www.walmart.com/ip/US-Dual-Smart-Plug-WiFi-Outlet-Extender-Smartlife-App-Remote-Control/2585801874?from=/search
2343760451,School Supplies Dqueduo Electronics 2 In 1 WiFi Smart Plug With Remote Control Timer Function Power Consumption Statistics Work Alexa Google Assitant,Dqueduo,"
electronic office equipment makes with high quality metrial,Which is so popular among young and office worker.I believe that you will love it so much.It can also be a very nice gift for your boyfriend or grilfriend.This product will bring you lots of fun.
Perfect Gift: This electronic office equipment is a prefect gift for birthdays, Halloween, Thanksgiving Day, Christmas. It’s a perfect enrichment gift for kids, teenagers, adults!!! This electronic office equipment can be a present in Party or a Birthday surprise!It will be wonderful Boys Christmas Gifts or presents for Girls.I am convinced that you will receive gratitude if you use this cheap but delicate prouduct as a gift because your friends will love it so much!!!!
This electronic office equipment makes with high quality material.Our product's material will not irritate your skin,you can use it safety.By the way,It is also a pet friendly toy.You can buy it with confidence！！ After we receive your order ,we will deliver your item at the first time!
Note: Due to different computer and monitor types, the actual color of the item may be slightly different from the picture you see on the screen. Manual measurement may have a difference of 2-4cm. Please check carefully the size pictures in the photo gallery on the left before purchasing! If you have any questions during the purchase process and after-sales, please feel free to contact us, we will reply to your confusion as soon as possible! I wish you a happy life!
Microphone; Gaming Headset; Headset; Gaming; Smart Watch; Watch; Watch For Men; Watches For Women; Smart Watches For Women; Smart Watches For Men; Kids Watch; Smart Watch For Android Phones; Smart Watch For Iphone Compatible;Gaming Headsets; Gaming Headphones; Wireless Microphones; Karaoke Microphone; Gaming Accessories;electronic music equipment;Cameras; mice; keyboards; laptop bags; headphones;speakers;chargers;door locks;laptop accessories
electronic clearance；gadgets in electronics；clearance electronics；clearance electronics under $5；electronics item below 10%；electronics item below $10；electronics items on sale；items under 10$ electronics；electronics accessories & supplies；clearance electronics accessories；electronics gadgets；electronics under 10；electronics for men；pallets of returned items for sale electronics；memorial day sale items electronics；returned items for sale bulk pallets electronics；electronics items on sale；clearance electronics ；open box deals clearance electronics；clearance electronics items；clearance electronics under 20；clearance electronics on prime；clearance electronics under 10；clearance electronics monitor；clearance electronics mystery box；clearance electronics free shipping bulk
gifts for men
gifts for women
electronic",,https://i5.walmartimages.com//asr/681f5ffc-5f7c-4766-b06b-8c743c5da841.6a97e7f9784216eb1d5ad1021901014f.jpeg,https://www.walmart.com/ip/School-Supplies-Dqueduo-Electronics-2-In-1-WiFi-Smart-Plug-With-Remote-Control-Timer-Function-Power-Consumption-Statistics-Work-Alexa-Google-Assitant/2343760451?from=/search
1531019235,Tarmeek WiFi Smart Plug With Remote Control Timer Function Power Consumption Statistics Work Alexa Google Assitant 10A Socket 2 4G Wi Fi On ly,Tarmeek,"
Voice Control: Add voice control to any outlet. Enjoy the hands-free convenience of controlling any home electronic appliances with your voice via The Product.
Control From Anywhere: Turn electronics on and off from anywhere with your smartphone using the app, whether you are at home, in the office or on vacation.
Scheduling: Use timer or countdown schedules set your smart plug to automatically turn on and off any home electronic appliances such as lamps, fan, humidifier, Christmas lights etc.
Easy Set Up and Use: 2.4GHz Wi-Fi connection required. Plug in, open the app, follow the simple instructions and enjoy.
Quality and Service: The mini plug is made of PC flame retardant material, has been approved for safety and quality assurance(New Packaging). Certified by ETL(5009830) and FCC(2AMUU-MSS110) in USA, PSE(18031354) and Telec(Mark Number JN0810 i01) in Japan. And it supports any home device up to 15A. Any problem, please feel free to contact us without any hesitation and we’ll find a solution until you are satisfied.",,https://i5.walmartimages.com//asr/0573a295-8b9d-4ae5-bcd6-2f147fcc5e92.9dbd612f9a9022289c171e04f03d42dd.jpeg,https://www.walmart.com/ip/Tarmeek-WiFi-Smart-Plug-With-Remote-Control-Timer-Function-Power-Consumption-Statistics-Work-Alexa-Google-Assitant-10A-Socket-2-4G-Wi-Fi-On-ly/1531019235?athbdg=L1400&from=/search
2000312079,Smart Plug 10A WiFi Outlet Extender Dual Socket Plugs Works with for Home Assistant No Hub Required US Plug,,"
DUAL PLUG & CONTROL - with two grounded outlets (up to 10A, 1875w) feature space-saving for users, which can control all electrical appliances individually or .
CONTROL FROM ANYWHERE - Turn lights, fans, and appliances on or off automatically from anywhere in the world with your smartphone anytime via the Smart app.
TIMER AND SCHEDULE SETTING- Use timer or countdown schedules to automatically turn any home electronics and appliances such as , fans, humidifier, Christmas lights etc. For example, setting lights to at dusk or turning off at sunrise to reduce energy consumption and save money.
VOICE CONTROL - Simply voice to control multiple home devices with smart outlet via or Google Home. Enjoy the hands-free of controlling any home electronic appliances. Made for everyone, Perfect for elderly, disabled or if the plug is hard-to-reach.",,https://i5.walmartimages.com/seo/Smart-Plug-10A-WiFi-Outlet-Extender-Dual-Socket-Plugs-Works-with-for-Home-Assistant-No-Hub-Required-US-Plug_dfdef476-9fce-4b40-a725-e0a863d9cc4b.21f397f73f6df3367a049abfd37cd96a.jpeg,https://www.walmart.com/ip/Smart-Plug-10A-WiFi-Outlet-Extender-Dual-Socket-Plugs-Works-with-for-Home-Assistant-No-Hub-Required-US-Plug/2000312079?from=/search
3801151514,FOR Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,BCLONG,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",EWELINK,https://i5.walmartimages.com//asr/3be565c0-7d54-4eed-ace8-fceb7d045ee5.38267af1a628b1ca9eee5d278beba81c.jpeg,https://www.walmart.com/ip/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/3801151514?from=/search
2061743866,FOR Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,BCLONG,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",EWELINK,https://i5.walmartimages.com/seo/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home_e909a0d6-5341-4650-b058-3c85c0e58004.f7dcb6521a67b9a5c10f94a5dcdc8bd2.jpeg,https://www.walmart.com/ip/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/2061743866?variantFieldId=actual_color
3236901464,FOR Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,BCLONG,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",EWELINK,https://i5.walmartimages.com/seo/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home_e37e03e0-a1b2-47c3-823a-6fb1ff878e53.0cd80a27afa69108f1bdb6a24cc25b9a.jpeg,https://www.walmart.com/ip/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/3236901464?variantFieldId=actual_color
3674102624,FOR Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,BCLONG,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",EWELINK,https://i5.walmartimages.com/seo/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home_3c70ff79-5e61-455e-bc84-3d6f416b7015.617da4fe4d142ecff8224f358fa8a6bb.jpeg,https://www.walmart.com/ip/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/3674102624?variantFieldId=actual_color
1574019835,For Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 App Control For Smart Home,Ceise,"
Made of high quality materials, durable
For Sonoff S26/S26R2 is a WiFi smart plug. Users can instantly convert any plug into a smart socket, with a handy timer function available on the user's smartphone. With this smart socket, you can turn on/off any connected device on the APP FOR eWeLink or by pressing the manual control knob of the WiFi plug.
It allows you to set countdown/schedule/cycle timer to automatically turn on/off the WiFi control outlet on the app.
You can share the WiFi plug with your family for joint control. Just plug it in and take a minute to set it up, and you can control your lighting and appliances anytime, anywhere.
Remotely turn on/off connected devices",EWELINK,https://i5.walmartimages.com//asr/3be565c0-7d54-4eed-ace8-fceb7d045ee5.38267af1a628b1ca9eee5d278beba81c.jpeg,https://www.walmart.com/ip/For-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-App-Control-For-Smart-Home/1574019835?from=/search
3885758433,FOR Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,HALYEE,"
High-quality product,each process is strictly implemented in accordance with process standards.
Perfect price-performance ratio, save you more money.
We will ship it ASAP,when you place the order.
The products is manufactured after strict screening, which is trustworthy.
If you have any questions,please feel free to contact us,we will solve it for you.",EWELINK,https://i5.walmartimages.com/seo/FOR-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home_3be565c0-7d54-4eed-ace8-fceb7d045ee5.38267af1a628b1ca9eee5d278beba81c.jpeg,https://www.walmart.com/ip/FOR-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/3885758433?from=/search
3351197130,Mini Smart Plug Mobile Remote Controller WiFi Outlet Socket For Home Appliances US Plug 100 240V,CNMF,"
Timer Function: The smart socket sets the timer of the electrical appliance so that the smart plug is automatically turned on or off at a specific time, which can effectively reduce waste and make the home safer.
Remote Control: App control the smart plug by your smartphone . You can control the smart outlet at anytime anywhere. Only support 2.4Ghz WiFi.",,https://i5.walmartimages.com//asr/c4821554-185f-4e64-a601-5b5af3e0616d.36327597ca9929df65a04bdf67947910.jpeg,https://www.walmart.com/ip/Mini-Smart-Plug-Mobile-Remote-Controller-WiFi-Outlet-Socket-For-Home-Appliances-US-Plug-100-240V/3351197130?from=/search
2105812196,Electric Outlet Wifi Smart Home Plug Convenient to Use and Easy to Install Widely Used for Different Application,Zoomarlous,"
Scheduling: Use timer or countdown schedules set your smart plug to automatically turn on and off any home electronic appliances such as lamps, fan, humidifier, Christmas lights etc.
Easy Set Up and Use: 2.4GHz Wi-Fi connection required. Plug in, open the app, follow the simple instructions and enjoy.
Remote Control: Enjoy the remote convenience of controlling any outlet in your home, whether you are home or away.
Give Voice Commands: Effortlessly control lights and other electronic appliances from anywhere with your voice.
After-sales Service: If there is any problem with our products, please contact us first, we will provide you with the best solution in the fastest time. So why not give it a try?",,https://i5.walmartimages.com//asr/08b4a6fe-fafa-4442-950c-c2eb0dbeaa55.337c0bcf96cdfe419afe45522d9f05fd.jpeg,https://www.walmart.com/ip/Electric-Outlet-Wifi-Smart-Home-Plug-Convenient-to-Use-and-Easy-to-Install-Widely-Used-for-Different-Application/2105812196?from=/search
2455912482,Back School Supplies Dqueduo Electronics WiFi Smart Plug With Remote Control Timer Function Power Consumption Statistics Work Alexa Google Assitant 1,Dqueduo,"
electronic office equipment makes with high quality metrial,Which is so popular among young and office worker.I believe that you will love it so much.It can also be a very nice gift for your boyfriend or grilfriend.This product will bring you lots of fun.
Perfect Gift: This electronic office equipment is a prefect gift for birthdays, Halloween, Thanksgiving Day, Christmas. It’s a perfect enrichment gift for kids, teenagers, adults!!! This electronic office equipment can be a present in Party or a Birthday surprise!It will be wonderful Boys Christmas Gifts or presents for Girls.I am convinced that you will receive gratitude if you use this cheap but delicate prouduct as a gift because your friends will love it so much!!!!
This electronic office equipment makes with high quality material.Our product's material will not irritate your skin,you can use it safety.By the way,It is also a pet friendly toy.You can buy it with confidence！！ After we receive your order ,we will deliver your item at the first time!
Note: Due to different computer and monitor types, the actual color of the item may be slightly different from the picture you see on the screen. Manual measurement may have a difference of 2-4cm. Please check carefully the size pictures in the photo gallery on the left before purchasing! If you have any questions during the purchase process and after-sales, please feel free to contact us, we will reply to your confusion as soon as possible! I wish you a happy life!
Microphone; Gaming Headset; Headset; Gaming; Smart Watch; Watch; Watch For Men; Watches For Women; Smart Watches For Women; Smart Watches For Men; Kids Watch; Smart Watch For Android Phones; Smart Watch For Iphone Compatible;Gaming Headsets; Gaming Headphones; Wireless Microphones; Karaoke Microphone; Gaming Accessories;electronic music equipment;Cameras; mice; keyboards; laptop bags; headphones;speakers;chargers;door locks;laptop accessories
electronic clearance；gadgets in electronics；clearance electronics；clearance electronics under $5；electronics item below 10%；electronics item below $10；electronics items on sale；items under 10$ electronics；electronics accessories & supplies；clearance electronics accessories；electronics gadgets；electronics under 10；electronics for men；pallets of returned items for sale electronics；memorial day sale items electronics；returned items for sale bulk pallets electronics；electronics items on sale；clearance electronics ；open box deals clearance electronics；clearance electronics items；clearance electronics under 20；clearance electronics on prime；clearance electronics under 10；clearance electronics monitor；clearance electronics mystery box；clearance electronics free shipping bulk
gifts for men
gifts for women
electronic",,https://i5.walmartimages.com//asr/4981cee7-f162-44cb-9685-8b76bf6e9faf.abc945a7a7ee448d6f6ffb9656c4dd04.jpeg,https://www.walmart.com/ip/Back-School-Supplies-Dqueduo-Electronics-WiFi-Smart-Plug-With-Remote-Control-Timer-Function-Power-Consumption-Statistics-Work-Alexa-Google-Assitant-1/2455912482?from=/search
3674397898,UK Smart Plug Power Socket Switch WIFI Wireless APP Remote Control FOR eWeLink,HALYEE,"
High-quality product,each process is strictly implemented in accordance with process standards.
Perfect price-performance ratio, save you more money.
We will ship it ASAP,when you place the order.
The products is manufactured after strict screening, which is trustworthy.
If you have any questions,please feel free to contact us,we will solve it for you.",,https://i5.walmartimages.com/seo/UK-Smart-Plug-Power-Socket-Switch-WIFI-Wireless-APP-Remote-Control-FOR-eWeLink_2a57a06e-d099-4c97-8c73-5e712d5b41f6.b720ce01f2bc2bdfa823d3c97f4bd6e0.jpeg,https://www.walmart.com/ip/UK-Smart-Plug-Power-Socket-Switch-WIFI-Wireless-APP-Remote-Control-FOR-eWeLink/3674397898?from=/search
5074850640,Weloille Smart Mini Plug WiFi Outlet Socket Works Alexa Google Home Remote Control Timer Function Only Supports 2 4GHz Network No Hub Required,Weloille,"
Weloille Smart Mini Smart Plug, WiFi Outlet Socket Works with Alexa and Google Home, Remote Control with Timer Function, Only Supports 2.4GHz Network, No Hub Required
Feature:
Product Name: Smart Plug
Product size: 5x5x3.1cm/2x2x1.2in
Material: ABS
Support system: Android 4.4 or iOS 9.0 or above
Gross weight: 0.077kg/0.169lbs
Product color: White
Net weight：0.069kg/0.152lbs
Packing size: 5.2x5.2x5cm/2.05x2.05x2in",,https://i5.walmartimages.com/seo/Weloille-Smart-Mini-Plug-WiFi-Outlet-Socket-Works-Alexa-Google-Home-Remote-Control-Timer-Function-Only-Supports-2-4GHz-Network-No-Hub-Required_8f17dc04-ea48-4515-8d87-b1a40232b0bc.cc76003915239fbd4e3492b5cf1b91f3.jpeg,https://www.walmart.com/ip/Weloille-Smart-Mini-Plug-WiFi-Outlet-Socket-Works-Alexa-Google-Home-Remote-Control-Timer-Function-Only-Supports-2-4GHz-Network-No-Hub-Required/5074850640?from=/search
3033703611,Anself Smart Dual Wifi Plugs 2 in 1 Extenders Socket Works with Home Smart Life App No Hub Required Schedules and Timing Independent or Together,Anself,"
VOICE & REMOTE CONTROL --- Smart socket work with , Home and Smart Life App, all the devices plugged in are under control once connected. Say to them to turn onoff the socke, really Handfree Control. With the app you can easily control your device anywhere anytime, no hub required.
ENERGY MONITORING --- Through app you can track current and historical power usage for connected devices and effectively schedule your usage to save on your electric bill.
SET SCHEDULE & TIME --- As you got the device electric consump history, you can customize your own schedule for any home appliances automatically on and off as needed. With the countdown timer feature, simply set a timer for the Smart to turn off its appliance automatically.
2-IN-1 SMART SOCKET SUPPORT SHARING FUNCTION --- 2 in 1 compact size, independent or simultaneous control, space saving and extend 1 socket into 2 smart outlet sockets, for you to use in group or seleprate. Share the device to your family, all members can control the socket. no worried when phone is power off.
MULTIPLE PROTECTION --- Adopt hige grade -resistant material, human friendly and reliable use. With overl-load protection, safety charging.",SMARTLIFE,https://i5.walmartimages.com//asr/72d2222b-63ae-49de-a89b-1a3856b2ae32.08a66668203680b933f0dc3b521266f3.jpeg,https://www.walmart.com/ip/Anself-Smart-Dual-Wifi-Plugs-2-in-1-Extenders-Socket-Works-with-Home-Smart-Life-App-No-Hub-Required-Schedules-and-Timing-Independent-or-Together/3033703611?from=/search
3519279838,Smart Plug Voice System Remote Control Mini Smart WiFi Socket Wireless Timer Plug for Home,Bla Current,"
Smart Plug Voice System Remote Control Mini Smart WiFi Socket Wireless Timer Plug for Home",,https://i5.walmartimages.com//asr/8e19aba4-fd1a-4afb-bc9f-1df15cd01971.013fb8d84ec9b57f7bf01edbb5b5093f.jpeg,https://www.walmart.com/ip/Smart-Plug-Voice-System-Remote-Control-Mini-Smart-WiFi-Socket-Wireless-Timer-Plug-for-Home/3519279838?from=/search
2738544237,FOR Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 APP Control for Smart Home,YaSaLy,"
Made of high quality material,durable and practical to use.
Perfect price-performance ratio, save you more money.
The products is manufactured after strict screening, which is trustworthy.
We will ship it ASAP,when you place the order.
If you have any questions,please feel free to contact us, we will solve it for you immediately.",EWELINK,https://i5.walmartimages.com//asr/3be565c0-7d54-4eed-ace8-fceb7d045ee5.38267af1a628b1ca9eee5d278beba81c.jpeg,https://www.walmart.com/ip/FOR-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-APP-Control-for-Smart-Home/2738544237?from=/search
5056052359,Fule for Tuya WIFI smart socket universal gauge 16A plug can be switched timing,Fule,"
Specification:
Plug type: EU/US/UK
Size: 58mm
45mm
33mm",,https://i5.walmartimages.com/seo/Fule-for-Tuya-WIFI-smart-socket-universal-gauge-16A-plug-can-be-switched-timing_ea62b1c9-cb6f-4929-b69e-c2f7cf26f7ee.b4e571f1a29455492f69a0215a5e29e7.jpeg,https://www.walmart.com/ip/Fule-for-Tuya-WIFI-smart-socket-universal-gauge-16A-plug-can-be-switched-timing/5056052359?from=/search
3706014263,Mosiee Us Dual Smart Plug Wifi Outlet Extender Smartlife App Remote Control,Mosiee,"
Us Dual Smart Plug Wifi Outlet Extender Smartlife App&Remote Control
Materials: Made of high quality materials, robust and durable, safe and convenient to use.
Size: matched to the corresponding model to match your working tool needs, check if it is the size you need before you buy.
Function: This is a good companion you need on your tools, giving you a more convenient working life, in case you are busy indoors and outdoors
Satisfaction guarantee: Your purchase is fully protected when you order today. If you are not satisfied with with our products, contact us any time, We will get you back within 24 hours try our best to make things right.",SMARTLIFE,https://i5.walmartimages.com/seo/Mosiee-Us-Dual-Smart-Plug-Wifi-Outlet-Extender-Smartlife-App-Remote-Control_5236b5e6-c716-41af-8ead-8c4a4f85d89a.8db79e8356b6b4ac1c0fdbf808c196ef.jpeg,https://www.walmart.com/ip/Mosiee-Us-Dual-Smart-Plug-Wifi-Outlet-Extender-Smartlife-App-Remote-Control/3706014263?from=/search
2041967477,Mosiee Us Dual Smart Plug Wifi Outlet Extender Smartlife App Remote Control,Mosiee,"
Us Dual Smart Plug Wifi Outlet Extender Smartlife App&Remote Control
Materials: Made of high quality materials, robust and durable, safe and convenient to use.
Size: matched to the corresponding model to match your working tool needs, check if it is the size you need before you buy.
Function: This is a good companion you need on your tools, giving you a more convenient working life, in case you are busy indoors and outdoors
Satisfaction guarantee: Your purchase is fully protected when you order today. If you are not satisfied with with our products, contact us any time, We will get you back within 24 hours try our best to make things right.",SMARTLIFE,https://i5.walmartimages.com/seo/Mosiee-Us-Dual-Smart-Plug-Wifi-Outlet-Extender-Smartlife-App-Remote-Control_bb504638-1f11-402b-962e-51ae9e417c8f.336bebbe0d4f35d7d9a3d496c761326b.jpeg,https://www.walmart.com/ip/Mosiee-Us-Dual-Smart-Plug-Wifi-Outlet-Extender-Smartlife-App-Remote-Control/2041967477?variantFieldId=actual_color
3371212345,Smart Plug with 2 USB Smart WiFi Ports Wireless Outlet Dual USB Plug Timer for Control Home Appliances,ShineKing,"
1:High Quality Material: Premium material casing for better heat insulation. Fits snugly with the USB-C ports on your devices, better signal transfer protection.
2:Remote Control: Enjoy the remote convenience of controlling any outlet in your home, whether you are home or away.
3:Give Voice Commands: Effortlessly control lights and other electronic appliances from anywhere with your voice.
4:USB Charging: Get the added benefit of this multipurpose plug with two (2) USB ports that can easily charge or power devices in addition to using the smart plug.
5:After-sales Service: If there is any problem with our products, please contact us first, we will provide you with the best solution in the fastest time. So why not give it a try?",,https://i5.walmartimages.com//asr/0f6948b1-77e0-45d1-81ae-4de760c72638.14e915dc0d78031cb5c526252423a717.jpeg,https://www.walmart.com/ip/Smart-Plug-with-2-USB-Smart-WiFi-Ports-Wireless-Outlet-Dual-USB-Plug-Timer-for-Control-Home-Appliances/3371212345?from=/search
3462581441,Smart Plug with 2 USB Smart WiFi Ports Wireless Outlet Dual USB Plug Timer for Control Home Appliances,ShineKing,"
1:High Quality Material: Premium material casing for better heat insulation. Fits snugly with the USB-C ports on your devices, better signal transfer protection.
2:Remote Control: Enjoy the remote convenience of controlling any outlet in your home, whether you are home or away.
3:Give Voice Commands: Effortlessly control lights and other electronic appliances from anywhere with your voice.
4:USB Charging: Get the added benefit of this multipurpose plug with two (2) USB ports that can easily charge or power devices in addition to using the smart plug.
5:After-sales Service: If there is any problem with our products, please contact us first, we will provide you with the best solution in the fastest time. So why not give it a try?",,https://i5.walmartimages.com//asr/0cec938a-038e-476e-9e88-a743b110ae0a.3c3cb25153ae8b709f56da25d2c13bf5.jpeg,https://www.walmart.com/ip/Smart-Plug-with-2-USB-Smart-WiFi-Ports-Wireless-Outlet-Dual-USB-Plug-Timer-for-Control-Home-Appliances/3462581441?variantFieldId=actual_color
3582471660,Smart Plug with 2 USB Smart WiFi Ports Wireless Outlet Dual USB Plug Timer for Control Home Appliances,ShineKing,"
1:High Quality Material: Premium material casing for better heat insulation. Fits snugly with the USB-C ports on your devices, better signal transfer protection.
2:Remote Control: Enjoy the remote convenience of controlling any outlet in your home, whether you are home or away.
3:Give Voice Commands: Effortlessly control lights and other electronic appliances from anywhere with your voice.
4:USB Charging: Get the added benefit of this multipurpose plug with two (2) USB ports that can easily charge or power devices in addition to using the smart plug.
5:After-sales Service: If there is any problem with our products, please contact us first, we will provide you with the best solution in the fastest time. So why not give it a try?",,https://i5.walmartimages.com//asr/0f03592c-da54-4c17-b8a5-7f7fb3687de8.1846f6597b3327ccade7535643f3141a.jpeg,https://www.walmart.com/ip/Smart-Plug-with-2-USB-Smart-WiFi-Ports-Wireless-Outlet-Dual-USB-Plug-Timer-for-Control-Home-Appliances/3582471660?variantFieldId=actual_color
3049775526,Smart Plug with 2 USB Smart WiFi Ports Wireless Outlet Dual USB Plug Timer for Control Home Appliances,ShineKing,"
1:High Quality Material: Premium material casing for better heat insulation. Fits snugly with the USB-C ports on your devices, better signal transfer protection.
2:Remote Control: Enjoy the remote convenience of controlling any outlet in your home, whether you are home or away.
3:Give Voice Commands: Effortlessly control lights and other electronic appliances from anywhere with your voice.
4:USB Charging: Get the added benefit of this multipurpose plug with two (2) USB ports that can easily charge or power devices in addition to using the smart plug.
5:After-sales Service: If there is any problem with our products, please contact us first, we will provide you with the best solution in the fastest time. So why not give it a try?",,https://i5.walmartimages.com//asr/b2a9dc18-aedc-405e-b6b8-c60e24d6c316.3c3ffac7d2e98d0033da0a28c99e2b5f.jpeg,https://www.walmart.com/ip/Smart-Plug-with-2-USB-Smart-WiFi-Ports-Wireless-Outlet-Dual-USB-Plug-Timer-for-Control-Home-Appliances/3049775526?variantFieldId=actual_color
1175089872,WiFi Smart Life Socket Plug Steckdosen Buchsen 16A Power metering Power metering,YLLSF,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",,https://i5.walmartimages.com//asr/a9d2034e-cc73-4ede-919f-c5929efadca3.bd4204f6bee652340aea3e377849ce9e.jpeg,https://www.walmart.com/ip/WiFi-Smart-Life-Socket-Plug-Steckdosen-Buchsen-16A-Power-metering-Power-metering/1175089872?from=/search
3872764744,BAMILL US Dual Smart Plug WiFi Outlet Extender Smartlife App Remote Control,BAMILL,"
BAMILL US Dual Smart Plug WiFi Outlet Extender Smartlife App&Remote Control",SMARTLIFE,https://i5.walmartimages.com//asr/5236b5e6-c716-41af-8ead-8c4a4f85d89a.8db79e8356b6b4ac1c0fdbf808c196ef.jpeg,https://www.walmart.com/ip/BAMILL-US-Dual-Smart-Plug-WiFi-Outlet-Extender-Smartlife-App-Remote-Control/3872764744?from=/search
3465318294,For Sonoff Wireless Socket Wifi Smart Plug S26 S26R2 App Control For Smart Home,Girlsshop,"
Made of high quality materials, durable
For Sonoff S26/S26R2 is a WiFi smart plug. Users can instantly convert any plug into a smart socket, with a handy timer function available on the user's smartphone. With this smart socket, you can turn on/off any connected device on the APP FOR eWeLink or by pressing the manual control knob of the WiFi plug.
It allows you to set countdown/schedule/cycle timer to automatically turn on/off the WiFi control outlet on the app.
You can share the WiFi plug with your family for joint control. Just plug it in and take a minute to set it up, and you can control your lighting and appliances anytime, anywhere.
Remotely turn on/off connected devices",EWELINK,https://i5.walmartimages.com//asr/3be565c0-7d54-4eed-ace8-fceb7d045ee5.38267af1a628b1ca9eee5d278beba81c.jpeg,https://www.walmart.com/ip/For-Sonoff-Wireless-Socket-Wifi-Smart-Plug-S26-S26R2-App-Control-For-Smart-Home/3465318294?from=/search
2801194102,Us Dual Smart Plug Wifi Outlet Extender Smartlife App Remote Control,Rooha,"
Made of high quality material, durable and practical to use.
Perfect functions,give you a wonderful experience.
If you have any questions, please feel free to contact us, we will solve it for you.
Every customer can enjoy 30 days refund or replacement for Damaged/Quality Issues.
Us Dual Smart Plug Wifi Outlet Extender Smartlife App&Remote Control.",SMARTLIFE,https://i5.walmartimages.com//asr/5236b5e6-c716-41af-8ead-8c4a4f85d89a.8db79e8356b6b4ac1c0fdbf808c196ef.jpeg,https://www.walmart.com/ip/Us-Dual-Smart-Plug-Wifi-Outlet-Extender-Smartlife-App-Remote-Control/2801194102?from=/search
5050510326,for Tuya Wifi Smart Socket Universal Gauge 16A Plug Can Be Switched Timing,Rooha,"
Made of high quality material, durable and practical to use.
Perfect functions,give you a wonderful experience.
If you have any questions, please feel free to contact us, we will solve it for you.
Every customer can enjoy 30 days refund or replacement for Damaged/Quality Issues.
for Tuya Wifi Smart Socket Universal Gauge 16A Plug Can Be Switched Timing.",,https://i5.walmartimages.com/seo/for-Tuya-Wifi-Smart-Socket-Universal-Gauge-16A-Plug-Can-Be-Switched-Timing_ea62b1c9-cb6f-4929-b69e-c2f7cf26f7ee.b4e571f1a29455492f69a0215a5e29e7.jpeg,https://www.walmart.com/ip/for-Tuya-Wifi-Smart-Socket-Universal-Gauge-16A-Plug-Can-Be-Switched-Timing/5050510326?from=/search
