id,name,long_description,brand,app_name,image_url,url
B0CPB8LFV3,surveillance Camera Surveillance Rotating Everything,"Maximum video resolution
2K (2560*1440)
Category 360 camera
Wide Angle 360*170
Hd Support 1080P (Full HD)
Welcome to our store
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41Md-4HM1OL._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CPB8LFV3/ref=sr_1_164?keywords=smart+cameras&qid=1701998127&sr=8-164
B0CP9W8HTN,surveillance Camera Surveillance Rotating Everything,"Infrared distance (m) maximum 30m
Dimensions (L  W  D) (mm)
140*100*100 mm
Power supply voltage (V) DC 5V
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51vxQkq9eML._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9W8HTN/ref=sr_1_165?keywords=smart+cameras&qid=1701998127&sr=8-165
B0BVFQ7Y4V,AOSU Security Wireless Ultra Wide Spotlight,"Monitor All Corners
4 cameras' video can be viewed on one screen, not missing any corner.
Home Cam
Quicker Action
Receive instant notifications with quick preview image right from your phones lock screen.
Smarter Alerts Detection Zone Sound-light-alarm Event Classification Complete Event
Disguise Voice
ven a woman or a child can disguise the voice of a big man to deter unwanted guests. Be in safe with a simple tap.
Share Cameras
Share the wireless cameras with your families (up to 4 users), stay in-the-know when anything happens at home, protect that matter together with aosu.
Ready for Any Weather
The aosu solar camera feature as IP 66 waterproof rating, certified to withstand heat, cold, rain or sunlight.
Work with Smart Home
Connect aosu security cameras to Alexa and Google Assistant to help create a smarter, secure home, and enjoy hands-free home monitoring.
aosu WirelessCam/SolarCam Pro System
SolarCam Pro 4-Cam-Kit
WirelessCam Pro Max 2-Kit
WirelessCam Pro Max 3-Kit
WirelessCam Pro Max 4-Kit
WirelessCam Pro 2-Kit
Resolution
2K 3K5MP 3K5MP 3K5MP 2K
Field of View
166 166 166 166 166
Battery Life
Forever Solar Power 8 Months 8 Months 8 Months 8 Months
Local Storage
Built-in 32GB EMMC Built-in 32GB EMMC Built-in 32GB EMMC Built-in 32GB EMMC Built-in 32GB EMMC
Monthly Fee
NO NO NO NO NO
Solar Panel
    
Spotlight
    
Color Night Vision
    
Does the Aosu Solar Camera Pro System support Apple HomeKit?
How do the cameras connect to the internet?
Can the camera also be charged with a cable, or can it only be charged via a solar panel?
Is there a monthly fee or do other features have to be paid to use it?
Can I also use the home base for other Aosu cameras?",AOSU,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71EvlbuRNjL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODE2NjA3NDQ2OTc3MDY6MTcwMTk5ODEyNzpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMDA5MzM1NDg3MTAyOjowOjo&url=%2FAOSU-Security-Wireless-Ultra-Wide-Spotlight%2Fdp%2FB0BVFQ7Y4V%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0BVFQ7Y4V%26pd_rd_r%3Db8999811-be18-4eef-99f5-edd8543617dc%26pd_rd_w%3D102Vs%26pd_rd_wg%3DhJ8wP%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DDSD83ZVWK43B0HQCEB9B%26qid%3D1701998127%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-161-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B0BVQP5XZ2,ZOSI Outdoor Surveillance Detection Floodlight,"Play Video
Q: How does the zoom feature of this PTZ camera work?
A: This PTZ camera offers a 5X digital zoom capability, allowing you to focus on specific areas by draging the screen on App live view page.
ZOSI Al Store Human Detection Vehicle Detection Face Detection Voice Activity Detection
Active Defense against Intruders
Powerful spotlights and siren will be triggered automatically to warn off attempted intruders.
Spotlight Alerts DIY Voice Alerts Two-way Audio Flexible Storage
Design for All Weather Use
C296's strong, durable construction and weatherproof make it tough enough to work anywhere you like.
Hands-Free Voice Control
Get instant access to your security camera via voice control. Just use simple voice commands to activate different camera features with Amazon Alexa.
Live View Anytime & Anywhere
Wherever you go, you can always know what's going on in your home with live video and audio on ZOSI Smart App and AVSS Client.
Stable WiFi Connection
Stronger WiFi signal provide enhanced network performance for a smoother view of your home and business.
ZOSI Security Camera System
2K PTZ Camera System
2K WiFi Camera System
4K Security Camera System
4K Security Camera System
4K Security Camera System
Resolution
2K 2K 4K 4K 4K
DVR / NVR
8CH 2K NVR 8CH 2K NVR 8CH 4K NVR 16CH 4K NVR 16CH 4K NVR
Cameras
4pcs 3MP PTZ cameras 4pcs 3MP bullet cameras 6pcs 4K PoE camera 8pcs 4K PoE camera 8pcs 4K PoE camera
Audio
2 Way Audio 2 Way Audio 2 Way Audio 2 Way Audio 2 Way Audio
Motion Detection
    
Weatherproof
    ",ZOSI,ZOSISMART,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61iNkuATynL._AC_SX522_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODE2NjA3NDQ2OTc3MDY6MTcwMTk5ODEyNzpzcF9zZWFyY2hfdGhlbWF0aWM6MjAwMTM5NDEwOTI4Nzk4OjoxOjo&url=%2FZOSI-Outdoor-Surveillance-Detection-Floodlight%2Fdp%2FB0BVQP5XZ2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0BVQP5XZ2%26pd_rd_r%3Db8999811-be18-4eef-99f5-edd8543617dc%26pd_rd_w%3D102Vs%26pd_rd_wg%3DhJ8wP%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DDSD83ZVWK43B0HQCEB9B%26qid%3D1701998127%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-162-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B099J57MFF,LaView Security Resolution Cameras Detection,"Play Video
2K HD
Brings the ultra-clear view and detailed real-time moment, recordings, or live footage all the time.
2K HD 2K Night Vision Adjust Activity Zones Adjustable Sensitivity Sound Detection
Instant Notification
nevery miss any funny moments.
Instant Notification Two-Way Audio Compatible with Voice Support Multi-device Share with Your Family
LaView-2K Security Camera
Light Bulb Camera-2PK
Outdoor/Indoor Camera
Light Bulb Camera
Wireless Camera
2K Outdoor Camera
Light Bulb Camera
2K Outdoor Camera
Resolution
4MP 4MP 4MP 3MP 4MP 4MP 3MP
USA Cloud Service
      
Supports SD card storage
      
Color Light Vision
      
Waterproof
      ",LaView,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61iCQKn7RIL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODE2NjA3NDQ2OTc3MDY6MTcwMTk5ODEyNzpzcF9zZWFyY2hfdGhlbWF0aWM6MjAwMTM4MDc4ODg3OTk4OjoyOjo&url=%2FLaView-Security-Resolution-Cameras-Detection%2Fdp%2FB099J57MFF%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB099J57MFF%26pd_rd_r%3Db8999811-be18-4eef-99f5-edd8543617dc%26pd_rd_w%3D102Vs%26pd_rd_wg%3DhJ8wP%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DDSD83ZVWK43B0HQCEB9B%26qid%3D1701998127%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-163-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B0CHB2TH2V,AOSU Solar Camera Security Outdoor,"1 360-Degree Panoramic 2 2K Crisp Image 3 Alarm Period 4 Fixed Solar Panel
Message Notification
Receive instant notifications with a quick preview image right from your phones lock screen.
Quicker Action Bluetooth Networking Voice Changer Categorized Events Auto Defense
Ready for Any Weather
Built to withstand the elements. Reliable monitoring in any weather or environment. Keep monitoring in the rain or sun.
Two-Way Talk
Hear or talk to anyone in front of the camera regardless of time and location.
Share Your Camera
Protect your property with families together, stay informed when anything happens at home. Never miss a thing.
Work Smarter
Do more with your aosu security cameras and connect it to Alexa or Google Assistant to help create a smarter, secure home.",AOSU,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/615G9B2T9FL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODE2NjA3NDQ2OTc3MDY6MTcwMTk5ODEyNzpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMDgwMjMzODU1NTAyOjozOjo&url=%2FAOSU-Solar-Camera-Security-Outdoor%2Fdp%2FB0CHB2TH2V%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0CHB2TH2V%26pd_rd_r%3Db8999811-be18-4eef-99f5-edd8543617dc%26pd_rd_w%3D102Vs%26pd_rd_wg%3DhJ8wP%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DDSD83ZVWK43B0HQCEB9B%26qid%3D1701998127%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-164-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B0BW3NRD2F,SECRT Security Wireless Rechargeable Spotlights,"4MP Video & Pan Tilt: Featuring with 4MP Full HD image quality and dual light source for night vision, the outdoor camera transfers more delicate and clear image and video both day and night. It has infrared and color mode for night vision. You can remotely control the pan-tilt feature via the App, it can turn camera head 355 horizontally and 90 vertically pan and tilt, and 6X digital zoom, which provide you a much broader and flexible view for home security. Big Capacity Battery & Solar Powered: Equipped with 14400mAh rechargeable battery and solar panel, you don't need to worry about the solar security camera shutting down because of the runing out battery. Just easily mount the solar panel on top of the camera, then non-stop power supply from the solar panel will offer the outdoor camera a long-lasting working time. This home security camera is IP67 water resistant design, long-lasting power charge and no worry about weather. Smart PIR Motion Detection & Two Way Talk: With sensitive PIR motion sensor plus recent pixel level recognition algorithm, this home camera can rapidly & accurately detect any motion with a 130 detecting angle, let you not miss any details. This wireless camera has clear and loud two-way audio,Ultra-high call quality you not be limited by time and space can at any time, any place interact with your elder, kid, or pet through UBox Mobile app. Spotlight & Instant Alerts: The outdoor camera wireless has 6pcs white LED light and 6pcs infrared LEDs, can be Illuminate after motion is detected warns off invadars. With spotlight, you can see clearer night vision up to 32ft in the dark. then the camera will sent an alert to your phone immediately with accurate real-time notification. You can communicate with the visitor or intruder via builtin mic & speaker after you receive an alert. Protecting family safety. 2.4GHz WiFi & Secure Storage: The battery security cameras are totally wire-free, built-in enhanced antennas, stably connect with 2.4GHz WiFi which has better penetration and wider Wi-Fi range. (Not support 5G Wi-Fi). Choose to save all videos in micro SD card up to 128GB or the cloud storage (One-month free trial). All videos can be replayed and download directly via the app. The security camera outdoor uses streaming-encryption for more secure data storage with the amazon cloud web service.",SECRT,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61CrSwwfLPL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODE2NjA3NDQ2OTc3MDY6MTcwMTk5ODEyNzpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMDI5MDA0MTk1MTAyOjo0Ojo&url=%2FSECRT-Security-Wireless-Rechargeable-Spotlights%2Fdp%2FB0BW3NRD2F%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0BW3NRD2F%26pd_rd_r%3Db8999811-be18-4eef-99f5-edd8543617dc%26pd_rd_w%3D102Vs%26pd_rd_wg%3DhJ8wP%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DDSD83ZVWK43B0HQCEB9B%26qid%3D1701998127%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-165-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B0CP9W5Q9B,surveillance Camera Surveillance Rotating Everything,"Maximum aperture
1296P full HD resolution | 110  wide Angle lens | within 10 meters
Number of lenses Single lens
Effective megapixels are about 3.2MP
Wide Angle 360*180
Hd Support 1080P (Full HD)
Welcome to our store
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41o4gEag06L._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9W5Q9B/ref=sr_1_166?keywords=smart+cameras&qid=1701998127&sr=8-166
B0CP9VFY4B,surveillance Camera Surveillance Rotating Everything,"Night vision: Even in low light conditions, the camera's night vision function can be clear
Installation wall hanging, lifting, vertical pole type
white
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51MnriVgqkL._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9VFY4B/ref=sr_1_167?keywords=smart+cameras&qid=1701998127&sr=8-167
B0CP9VCBZM,surveillance Camera Surveillance Rotating Everything,"Viewing Angle 360
Infrared distance (m)20M
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51MaTot7GuL._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9VCBZM/ref=sr_1_168?keywords=smart+cameras&qid=1701998127&sr=8-168
B0CP9VCBYK,surveillance Camera Surveillance Rotating Everything,"Scenes indoor and outdoor
Moving range (tilt) 0-360
Moving range (translation) 0-360
Megapixel 4MP
Installation side, ordinary, lifting, vertical pole installation
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41inGjpXG2L._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9VCBYK/ref=sr_1_169?keywords=smart+cameras&qid=1701998127&sr=8-169
B0CP9V1H3Y,surveillance Camera Surveillance Rotating Everything,"1920*1080P 2MP resolution;
Horizontal rotation 320 degrees; Vertical 90 degrees;
Welcome to our store
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51SV3Bm5D9L._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9V1H3Y/ref=sr_1_170?keywords=smart+cameras&qid=1701998127&sr=8-170
B0811Q28N6,WOLFBOX Mirror Backup Camera Screen,"Extra-large Touch Screen
Two Channel Replay
You can watch the videos from both the front and rear cameras on your computer at the same time, allowing you to monitor the entire surroundings of the car and saving you time.
G-Sensor
The WOLFBOX mirror dash cam automatically starts recording in the event of a collision.
Loop-Recording
The rear view mirror camera automatically overwrites the oldest files, ensuring that you never miss any important videos.
GPS
With the GPS plugged in, the dash cam mirror can record the speed, direction, and path of the car.
Hold Live Events
The rearview mirror camera assists you in capturing all videos and ensures the authenticity of your recordings.
Does wolfbox mirror dash cam support WIFI?
Is the rear camera wirelessly installed, and does it have waterproof functionality?
Can this mirror dash cam connect to my own rear camera?
How to filp/mirror the rear camera image?
Does the mirror dashcam only record front camera video?
WOLFBOX Rear View Mirror Camera
Rear View Mirror Camera
WOLFBOX New Dash Cam
3 Channel Mirror Dash Cam
4k G910 Mirror Dash Cam
3 channel i07 dash cam
4k Mirror Dash Cam
WIFI G840H Mirror DashCam
Resolution
4K(F)+1080P(R) 4K(F)+2.5K(I) 2K(F)+1080P(I)+1080P(R) 4K(F)+1080P(R) 4K(F)+1080P(I)+1080p(R) 4K(F)+1080P(R) 2.5K(F)+1080P(R)
Screen Size
12'' 3'' 12'' 12'' 3'' 12'' 12''
Capacity of the Free Card
64GB 64GB 64GB 64GB 32GB 64GB 32GB
Recommended Card
32G-256G,Class 10 32G-256G,Class 10 32G-256G,Class 10 32G-256G,Class 10 32G-256G,Class 10 32G-256G,Class 10 32G-256G,Class 10
Special feature
4K(F) 5G WIFI 3 Channel mirror dash cam Adjustable lens 3 channel dash cam 4K(F) 4K(F)
WIFI
      ",WOLFBOX,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61NZLr0eg4L._AC_SX679_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjQ4NDU1OTgxMjg3NzA2OjE3MDE5OTgxMjc6c3BfbXRmOjMwMDAzMzcwMTc1MDMwMjo6MDo6&url=%2FWOLFBOX-Mirror-Backup-Camera-Screen%2Fdp%2FB0811Q28N6%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dsmart%2Bcameras%26qid%3D1701998127%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2KR0J0CK34VOC
B0BF4WCZ8Q,Driving Assistant Control Parking Monitoring,"pelsee P12 Pro 4K Mirror Dash Cam
Please check the functionality of the dash cam with its all accessories before installation.
Please use original safety-tested accessories provided in the package, just in case of compatible issues after using others'.
Please use a class 10 or higher speed card(support up to 256GB, a 32GB memory card is included in the package).
Parking monitoring function requires the installation of an extra hardwire kit.
When using the parking monitoring function, please select the [G-sensor] recording mode. Otherwise, the driving recorder will quickly drain your car battery.
This mirror dash cam included a GPS Antenna, if you need to track the driving route on PC, we provide the designated GPS Player.
Please feel free to message us if any professional help in need.
Whats the Purpose of ADAS?
ADAS (Advanced Driver Assistance Systems) use advanced technologies to assist the driver during driving, and thereby reduce the possibility of accidents.
Including 5 ADAS alerts:
FCW (Forward Collision Warning) - warn you of an impending collision by detecting stopped or slowly moved vehicles ahead of your vehicle
PCW (Pedestrian Collision Warning) - warn you of an imminent collision with a pedestrian or cyclist ahead of your vehicle, allowing you time to react
LDW (Lane Departure Warning) - help you avoid crashes due to drifting or departing your lane by detecting lane markers
HMW (Headway Monitoring Warning) - warn you of an unsafe distance by constantly monitoring the distance to the vehicle ahead
FMW (Forward Movement Warning) - constantly monitors the distance and speed of the vehicle ahead. If it is monitored to start, an alert is issued
4K Ultra HD Resolution
The mirror dash cam shoots in sharp 4K video through a wide, 150-degree lens, image stabilization and built-in processing. Enhanced night vision and wide dynamic range help to produce high-quality video during the day and night.
Loop Recording
When the storage is full, the front and rear dash cam will automatically overwrite the previous recorded with new content. Also, theres an external GPS, which are used to add location and speed data to all of your recordings.
A Free 32GB memory card is included in the package
24H Parking Monitoring
Turn on the parking mode, the dash car camera will start auto-recording once the camera detects shocks or attacks. The camera supports time-lapse mode, maintaining longer runtimes while reducing video file size.
Please purchase additional hardwire kit for this function
G-Sensor
With a built-in G-sensor, the rear view mirror dash cam is able to automatically store crucial footage without intervention from the driver when it detects a collision. The dash cam saves 20 seconds footage, ensuring that the point of impact will be saved into memory for later retrieval.
Reverse Assistance
With 150 wide-angle lens, you can see the entire rear-view when reversing, helping you reverse the car into tight spots and avoid the reverse or parking accidents. You need connect the red wire of the rear camera to the the positive pole of the reversing light for this function.
Innovative USB Car Charger
Thanks to the Car Charger with extra USB port, you are ready to charge the rear view mirror dash camera and your own device simultaneously. We've taken the hassle out of occupying charging port, you can fully enjoy your trip.
What's in the box:
1 x P12 Pro Mirror dash cam
1 x Rear Camera Kit
1 x Car Charger with USB Port
1 x Free 32GB TF card
1 x GPS Module
2 x Rubber strap
3 x 3M Adhesive Pad
1 x Trim Tool + Screws + Cleaning Cloth
pelsee P12 Pro 4K Rear View Mirror Dash Camera
Specification
Screen: 12"" IPS Full Touch Screen
Resolution (Front Camera): 3840*2160P
Resolution (Backup Camera): 1920*1080P
Field of View: Front 170, Rear 150
Operating Temperature: 14F - 140F
Storage: Supports up to 256G Micro SD card( higher than Class 10)
Voltage: 12V Car charger with USB port
P12 Pro rear view mirror camera P10 Pro rear view mirror camera P10 rear view mirror camera P12 Pro Max rear view mirror camera P1 Duo Smart Dash Cam Front and Rear P2 Trio 3-Channel Dash Cam
Model P12 Pro P10 Pro P10 P12 Pro Max P1 Duo P2 Trio
Screen 12'' 10'' 10'' 12'' 1.5'' 2.35''
Resolution 4K(F) + 1080P(R) 4K(F) + 1080P(R) 2.5K(F) + 1080P(R) 4K(F) + 2.5K(R) 2K(F) + 1080P(R) 4K(F) + 1080P(I) + 1080P(R)
Smart Driving Assistance    - - -
GPS     - 
Parking Monitor      
Recommended SD Card 32GB~256GB, Class 10, 32GB Card included 32GB~256GB, Class 10, 32GB Card included 32GB~256GB, Class 10, 32GB Card included 32GB~256GB, Class 10, 64GB Card included 32GB~256GB, Class 10 32GB~256GB, Class 10, 64GB Card included
Voice Control      ",pelsee,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71+e-qUjLEL._AC_SX679_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMjQ4NDU1OTgxMjg3NzA2OjE3MDE5OTgxMjc6c3BfbXRmOjMwMDA2NTkxMjgyNDEwMjo6MDo6&url=%2FDriving-Assistant-Control-Parking-Monitoring%2Fdp%2FB0BF4WCZ8Q%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dsmart%2Bcameras%26qid%3D1701998127%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA1PRERZ4Z2UNDA
B0CP9TSF3V,surveillance Camera Surveillance Rotating Everything,"Scenes indoor and outdoor
Dimensions (L  W  D) (mm)
67x186mm; 105x95mm
Power supply voltage (V)PoE (48V, standard 802.3af)
Power consumption (W)5.5W
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51XlcNCiVuL._AC_SX466_.jpg,https://www.amazon.com/surveillance-Camera-Surveillance-Rotating-Everything/dp/B0CP9TSF3V/ref=sr_1_173?keywords=smart+cameras&qid=1701998127&sr=8-173
B0CP9SCYCS,XLteam Surveillance Camera Rotating Everything,"Welcome to our store
We examine each item carefully before shipment.
The monitoring installation please find a professional understanding of the installation, or a professional person to monitor the installation
Hello welcome, thank you can choose us in many businesses, deeply honored. We are at your service",XLteam,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41DmRx8OhEL._AC_SX466_.jpg,https://www.amazon.com/XLteam-Surveillance-Camera-Rotating-Everything/dp/B0CP9SCYCS/ref=sr_1_174?keywords=smart+cameras&qid=1701998127&sr=8-174
B0CMY38NHP,detectors 2023 Portable Detector Locator,"Privacy ProtectionThis hidden camera detector uses a passive, wireless and infrared scanning technique,It can accurately detect: eavesdropping, telephone eavesdropping, meetings eavesdropping, GPS location trackers, car eavesdropping, device to find hidden camera, cable cameras, electrical radiation sources andso on. It can effectively prevent eavesdropping, secret-filming, and help in protection of personal privacy data and information confidentiality. 5 levels of SensitivityMonystalia The sensitivity can be changed by altering the potentiometerEffective detection of 30 range area (increase sensitivity, widen detection range, reduce sensitivity, shorten detection range, and identify radio wave sources faster and more accurate.) Multiple Detection Modesmore detection modes: 1. radio frequency wireless signal detection 2. UG magnetic field signal detection 3.LED signal display detection.4. flashlight auxiliary lightingRadio frequency detector can detect radio waves, 2G, 3G, 4G mobile signal, SIM card bug. Frequency detection range 1Mhz - 6.5Ghz. Durable and LightweightLight weight, small size, suitable for various places, such as hotels, conference rooms, bathrooms, locker rooms, residences, offices, examination places.Built-in rechargeable battery, after charging can be standby time can up to 30 days, no need to replace the battery.More convenient to use and carry. Easy to UseAlthough the product has many functions, but the use of the method is very simple, only through the ""mode button"" and ""sensitivity adjustment button"" can be switched between a variety of functions, even a novice can quickly master the use of the method.",fabquality,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61JPua6MPuL._AC_SX679_.jpg,https://www.amazon.com/detectors-2023-Portable-Detector-Locator/dp/B0CMY38NHP/ref=sr_1_175?keywords=smart+cameras&qid=1701998127&sr=8-175
B0CP5ZB5D2,OKJHFD Security Monocrystalline Interface Flexible,"Specification:
Item Type: 1.5W Monocrystalline Silicon DIY Solar Panels
Weight: Approx.104g / 3.7oz
Material: Monocrystalline Silicon + PET Laminated
Product Size: Approx.138 x 82mm / 5.4 x 3.2in
Solar Panel Chip: Monocrystalline Silicon
Power: 1.5W
Voltage: 5V
Current: 0.3A
Output Interface: USB Interface
DIY Modification Output: Positive And Negative, Red And Black Lines
Application: DIY Solar Panels

Package List:1 x Solar Panels 2 x Modified Wire
Note:As a solar panel, the intensity of sunlight will affect the power of the solar cell, please use in a sunny place.",OKJHFD,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61YhYuRHi6L._AC_SX522_.jpg,https://www.amazon.com/OKJHFD-Security-Monocrystalline-Interface-Flexible/dp/B0CP5ZB5D2/ref=sr_1_176?keywords=smart+cameras&qid=1701998127&sr=8-176
